"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","hsa04933","AGE-RAGE signaling pathway in diabetic complications",19,-0.629899931979699,-2.14367186623603,0.000665430764683938,0.0102234362937805,0.00821440848270124,101,"tags=37%, list=7%, signal=35%","4790/23236/5292/3383/6772/3576/3553"
"12","hsa05168","Herpes simplex virus 1 infection",37,-0.518413145592755,-2.16423644685289,0.000805829988826092,0.0111529315701572,0.00896124679258972,359,"tags=54%, list=26%, signal=41%","567/6427/3107/6891/4792/6890/5293/3665/10000/356/684/10308/162966/81856/4790/10379/330/6772/3135/3553"
"13","hsa05332","Graft-versus-host disease",10,-0.7389711105441,-2.10212401571957,0.000917421644884262,0.0111529315701572,0.00896124679258972,78,"tags=30%, list=6%, signal=29%","3811/3135/3553"
"14","hsa05134","Legionellosis",13,-0.686308873071048,-2.09419984228301,0.00092391149101894,0.0111529315701572,0.00896124679258972,156,"tags=46%, list=11%, signal=41%","4791/4790/3312/3303/3576/3553"
"15","hsa05321","Inflammatory bowel disease",10,-0.71861701898332,-2.04422347796165,0.00186450607177691,0.0210067684086866,0.0168786865445068,168,"tags=50%, list=12%, signal=44%","8807/4790/3595/6772/3553"
"16","hsa04936","Alcoholic liver disease",11,-0.688925304888156,-2.0185183485079,0.00227722715822795,0.0240532118587827,0.0193264673296977,5,"tags=45%, list=0%, signal=46%","10000/356/4790/3576/3553"
"17","hsa04622","RIG-I-like receptor signaling pathway",10,-0.705804938966787,-2.00777742383344,0.00308490554976551,0.0289638354394651,0.0232720944982311,257,"tags=70%, list=18%, signal=58%","4792/3665/1540/9636/4790/10010/3576"
"18","hsa04630","JAK-STAT signaling pathway",15,-0.625008386824646,-1.9947064228837,0.00295917457733401,0.0289638354394651,0.0232720944982311,70,"tags=53%, list=5%, signal=51%","5293/3718/10000/10379/3595/5292/6772/8651"
"19","hsa05146","Amoebiasis",13,-0.632430174800185,-1.92979462205563,0.00458657006528125,0.0400545822160351,0.0321833765547712,102,"tags=38%, list=7%, signal=36%","5052/4790/23236/3576/3553"
"20","hsa03050","Proteasome",14,-0.608533497662924,-1.88880054103771,0.00474018724450119,0.0400545822160351,0.0321833765547712,463,"tags=93%, list=33%, signal=63%","5689/5696/5699/51371/5686/5687/5698/5720/5704/5691/5683/5693/5721"
"21","hsa04620","Toll-like receptor signaling pathway",20,-0.55819129384441,-1.94823084242311,0.00624051382370419,0.0473931143082247,0.0380797991015944,101,"tags=30%, list=7%, signal=28%","4790/1326/10379/6772/3576/3553"
"22","hsa05169","Epstein-Barr virus infection",37,-0.462015535152598,-1.92879148356895,0.00606679502347259,0.0473931143082247,0.0380797991015944,340,"tags=54%, list=24%, signal=42%","3107/6891/4792/6890/5704/5293/3718/3665/10000/7431/9636/5971/4791/4790/10379/915/3516/3383/6772/3135"
"23","hsa04668","TNF signaling pathway",21,-0.52871682685879,-1.8767422924497,0.00644995046798324,0.0473931143082247,0.0380797991015944,105,"tags=38%, list=8%, signal=36%","3659/4790/1326/330/7185/3383/602/3553"
