"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","hsa05164","Influenza A",19,0.740256801918201,2.27062147952577,1.59027369976696e-05,0.000104090642166564,6.08717205652423e-05,37,"tags=37%, list=6%, signal=36%","3127/3123/3122/3115/3113/4938/6772"
"12","hsa04658","Th1 and Th2 cell differentiation",15,0.756896779194073,2.19251789083477,3.61629793176387e-05,0.000216977875905832,0.000126887646728557,37,"tags=47%, list=6%, signal=45%","3127/3123/3122/3115/3113/916/6772"
"13","hsa05166","Human T-cell leukemia virus 1 infection",24,0.671933715087594,2.20672577909972,4.68186583344581e-05,0.000259303338467768,0.000151639379220917,18,"tags=25%, list=3%, signal=25%","3127/3123/3122/3115/3113/916"
"14","hsa05168","Herpes simplex virus 1 infection",24,0.654573041951135,2.14971086216293,0.000110400136334289,0.000534020767491491,0.000312292846486252,68,"tags=38%, list=11%, signal=35%","3127/3123/3122/3115/3113/4938/6772/330/972"
"15","hsa04145","Phagosome",20,0.689874179178266,2.14209573584973,0.000111254326560727,0.000534020767491491,0.000312292846486252,41,"tags=30%, list=7%, signal=29%","3127/3123/3122/3115/3113/523"
"16","hsa05140","Leishmaniasis",13,0.762465512620154,2.09650577137457,0.000140124609792004,0.000630560744064016,0.000368748973136851,37,"tags=46%, list=6%, signal=44%","3127/3123/3122/3115/3113/6772"
"17","hsa05145","Toxoplasmosis",11,0.784969399377339,2.05321274183581,0.000151973790993223,0.000643653703030121,0.000376405674286621,55,"tags=64%, list=9%, signal=59%","3127/3123/3122/3115/3113/6772/330"
"18","hsa05169","Epstein-Barr virus infection",25,0.650883640066524,2.16510372647622,0.000164010635348713,0.000656042541394852,0.000383650609002838,37,"tags=32%, list=6%, signal=31%","3127/3123/3122/3115/3113/916/4938/6772"
"19","hsa04659","Th17 cell differentiation",20,0.679447156451397,2.10971927997565,0.000202311832163915,0.000766655363989571,0.00044833647016934,37,"tags=35%, list=6%, signal=34%","3127/3123/3122/3115/3113/916/6772"
"20","hsa05152","Tuberculosis",13,0.740893492253634,2.03719047848584,0.000347576451708341,0.00125127522615003,0.000731739898333349,37,"tags=46%, list=6%, signal=44%","3127/3123/3122/3115/3113/6772"
"21","hsa03010","Ribosome",40,-0.423536528879264,-2.17579407425265,0.000371367027465951,0.00127325837988326,0.000744595543791381,348,"tags=98%, list=55%, signal=47%","23521/6235/6205/6167/6206/6223/6143/6202/6166/6187/6147/6141/6144/6154/6138/6228/6137/6128/6201/6171/6233/6188/6208/6124/6231/6229/6132/6194/6122/6193/4736/6191/6130/6125/6133/6176/6189/6134/6175"
"22","hsa05206","MicroRNAs in cancer",13,-0.636436591992505,-2.2403480051965,0.000496688910653621,0.00162552734395731,0.000950600785939945,57,"tags=54%, list=9%, signal=50%","894/1021/7431/5292/7057/596/10253"
"23","hsa00010","Glycolysis / Gluconeogenesis",10,-0.659127625201939,-2.12643250882481,0.00171084799668924,0.00513254399006771,0.00300148771348989,222,"tags=100%, list=35%, signal=66%","230/2597/3939/7167/2026/2821/5230/2023/5315"
"24","hsa01200","Carbon metabolism",10,-0.659127625201939,-2.12643250882481,0.00171084799668924,0.00513254399006771,0.00300148771348989,222,"tags=100%, list=35%, signal=66%","230/2597/7167/2026/2821/7086/5230/2023/5315"
"25","hsa04066","HIF-1 signaling pathway",13,-0.584989673604327,-2.05924748012515,0.00314961968479094,0.0090709046921979,0.00530462262701632,237,"tags=92%, list=38%, signal=59%","6194/5605/226/230/2597/3939/2026/54583/5230/3459/2023/596"
"26","hsa05417","Lipid and atherosclerosis",21,-0.471629628108102,-1.98060248646732,0.00591247021879571,0.0163729944520496,0.00957485055675418,78,"tags=38%, list=12%, signal=35%","7494/3326/23236/1649/3309/7436/2353/596"
"27","hsa05012","Parkinson disease",15,-0.500669613417908,-1.85748958805776,0.00819422701059369,0.0216853319047077,0.0126814806460279,78,"tags=40%, list=12%, signal=36%","7494/2778/64116/1649/3309/1843"
"28","hsa05418","Fluid shear stress and atherosclerosis",12,-0.54056745872183,-1.85275615424054,0.00843318462960853,0.0216853319047077,0.0126814806460279,55,"tags=33%, list=9%, signal=31%","3326/1843/2353/596"
