"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","BP","GO:0098542","defense response to other organism",196,-0.338826042635175,-2.29003231160318,7.37810961502702e-08,3.28996615106432e-05,3.03526251052643e-05,261,"tags=20%, list=10%, signal=19%","TRIM44/CD74/GSDMD/DDX60L/CASP4/TRAFD1/OAS2/JAK2/IRF9/ISG15/KLRK1/BST2/DTX3L/DDX60/RPL13A/NLRC5/IFI6/TP53/TRIM56/IFI35/RTP4/GBP3/PARP14/TRIM21/PARP9/TRIM22/GBP2/ALPK1/IRF1/IFIT2/IFIT3/IFI44L/GBP4/GBP1/STAT1/HLA-G/GBP5/CXCL8/IL1B"
"12","BP","GO:0034341","response to interferon-gamma",39,-0.599907297018311,-2.73718715972031,1.19809196448251e-07,4.89720090482227e-05,4.51806785553537e-05,139,"tags=38%, list=5%, signal=37%","JAK2/BST2/RPL13A/NLRC5/TP53/GBP3/PARP14/TRIM21/PARP9/GBP2/IRF1/GBP4/GBP1/STAT1/GBP5"
"13","BP","GO:0006986","response to unfolded protein",53,0.556338656892405,2.54971968071257,4.15407578616617e-07,0.000145541012365322,0.000134273472216003,223,"tags=36%, list=8%, signal=34%","PPP1R15A/HSPA1A/DDIT3/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/MANF/DNAJC3/DNAJB2/HSPA13/DNAJB1/BFAR/ERN1/PARP16/TRAM1/SELENOS/ERLEC1"
"14","BP","GO:0035966","response to topologically incorrect protein",62,0.513396648501449,2.44353954129556,4.13320255494159e-07,0.000145541012365322,0.000134273472216003,223,"tags=32%, list=8%, signal=30%","PPP1R15A/HSPA1A/DDIT3/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/MANF/DNAJC3/DNAJB2/SDF2L1/HSPA13/DNAJB1/BFAR/ERN1/PARP16/TRAM1/SELENOS/ERLEC1"
"15","BP","GO:0071277","cellular response to calcium ion",12,0.814422582988361,2.40935148056735,4.49533265403299e-07,0.000146997377786879,0.000135617088278511,129,"tags=50%, list=5%, signal=48%","FOS/JUN/HSPA5/JUND/ALOX5AP/SMPD1"
"16","CC","GO:0005840","ribosome",96,-0.431081797699645,-2.50589322559454,7.04470484589319e-07,0.000215964232931913,0.000199244645608518,735,"tags=65%, list=28%, signal=48%","FAU/RPL36/RPS23/RPL9/RPL24/RPL35A/RPL18A/RPL35/RPS5/EIF3H/RPS3/RPS27/RPS24/RPL7A/RPL39/RPS14/RPS25/RPL13/RPS21/RACK1/RPL36A/RPL34/RPS27A/RPS7/RPL23A/RPL31/MRPS33/RPL3/RPL7/MRPS25/UBA52/RPL21/RPL17/RPL22/RPS8/MRPS27/RPL37/RPS11/RPS3A/RPL15/RPLP2/RPS6/RPL5/RPL38/RPL27/RPL10A/RPSA/PNPT1/RPS17/RPS2/RPL23/ISG15/RPS20/RPS29/RPL37A/RPS16/RPL27A/RPL6/RPL4/RPL13A/RPS10/RPS4Y1"
"17","BP","GO:0002831","regulation of response to biotic stimulus",75,-0.468944083536551,-2.54462037955319,1.7019285033559e-06,0.000491056429938865,0.000453039667859259,568,"tags=49%, list=21%, signal=40%","ZNFX1/PARP1/LY96/IFI16/SAMHD1/BIRC3/C1QBP/ADAR/SOCS1/NOP53/PRKDC/PYHIN1/ERAP1/TRIM5/TXK/NMI/BANF1/ANKRD17/STAT2/TRIM44/TRAFD1/ISG15/CARD16/KLRK1/DTX3L/DDX60/NLRC5/TRIM56/IFI35/PARP14/TRIM21/PARP9/IRF1/STAT1/HLA-G/GBP5/IL1B"
"18","BP","GO:0034620","cellular response to unfolded protein",36,0.589184223020169,2.49272467766706,4.5244593553025e-06,0.0011680249019873,0.00107759838052329,223,"tags=39%, list=8%, signal=36%","PPP1R15A/HSPA1A/DDIT3/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/HSPA13/BFAR/ERN1/PARP16/SELENOS/ERLEC1"
"19","BP","GO:0034976","response to endoplasmic reticulum stress",90,0.430084828206087,2.22350765675057,4.40195577669526e-06,0.0011680249019873,0.00107759838052329,534,"tags=44%, list=20%, signal=37%","PPP1R15A/HSPA1A/DDIT3/JUN/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/MANF/BBC3/DNAJC3/DNAJB2/SDF2L1/PDIA4/CEBPB/BFAR/P4HB/HYOU1/ERN1/PARP16/SELENOS/HSP90B1/ERLEC1/PDIA6/SEC61B/UBE2J1/ATP2A3/HM13/TMEM129/CREB3/SYVN1/TMUB1/DDRGK1/SGTA/SGTB/CALR/STT3B/UBA5/CANX"
"20","BP","GO:0006952","defense response",285,-0.268749770605485,-1.91813664627325,6.5036222512833e-06,0.00159501335712723,0.00147153010832984,264,"tags=18%, list=10%, signal=18%","PSMB4/TRIM44/CD74/GSDMD/DDX60L/CASP4/LIPA/AHCY/TRAFD1/OAS2/JAK2/IRF9/LY75/SP140/NEAT1/ISG15/KLRK1/BST2/DTX3L/RPS6KA5/IL32/DDX60/RPL13A/NLRC5/IFI6/TP53/LGALS3BP/APOL3/TRIM56/IFI35/RTP4/GBP3/PARP14/TRIM21/PARP9/TRIM22/GBP2/ALPK1/IRF1/APOL2/PTPRCAP/IFIT2/IFIT3/IFI44L/GBP4/GBP1/STAT1/HLA-G/GBP5/CXCL8/IL1B"
"21","BP","GO:0140467","integrated stress response signaling",14,0.768240773995996,2.39360050427827,7.32882780450412e-06,0.00165701566577088,0.00152873230262332,227,"tags=50%, list=9%, signal=46%","FOS/PPP1R15A/DDIT3/JUN/HSPA5/CEBPB/CEBPG"
"22","BP","GO:0045087","innate immune response",156,-0.33031550375705,-2.13472425965919,7.43207841935969e-06,0.00165701566577088,0.00152873230262332,146,"tags=28%, list=6%, signal=28%","PRKDC/TANK/PYHIN1/ERAP1/TRIM5/IFITM1/TXK/IFIH1/NMI/BANF1/ANKRD17/STAT2/CD74/GSDMD/CASP4/TRAFD1/OAS2/JAK2/ISG15/KLRK1/BST2/DTX3L/DDX60/RPL13A/NLRC5/IFI6/TP53/TRIM56/IFI35/GBP3/PARP14/TRIM21/PARP9/TRIM22/GBP2/ALPK1/IRF1/IFIT2/IFIT3/GBP4/GBP1/STAT1/HLA-G/GBP5"
"23","BP","GO:0060333","interferon-gamma-mediated signaling pathway",13,-0.75533648618219,-2.48183489404652,9.55345694623713e-06,0.0020373785357084,0.00187964811953654,367,"tags=77%, list=14%, signal=67%","SOCS1/TXK/NMI/JAK2/NLRC5/TP53/PARP14/PARP9/IRF1/STAT1"
"24","BP","GO:1905897","regulation of response to endoplasmic reticulum stress",33,0.586808844187601,2.41372804183016,1.02816890534787e-05,0.0021013202003047,0.00193863952810986,205,"tags=36%, list=8%, signal=34%","PPP1R15A/HSPA1A/DDIT3/HSPA5/XBP1/HERPUD1/DNAJB9/MANF/BFAR/HYOU1/ERN1/SELENOS"
"25","CC","GO:0015935","small ribosomal subunit",41,-0.532146149104612,-2.47955727778304,1.17885514785348e-05,0.00231291380008854,0.00213385190763037,735,"tags=71%, list=28%, signal=52%","FAU/RPS23/RPS5/RPS3/RPS27/RPS24/RPS14/RPS25/RPS21/RACK1/RPS27A/RPS7/MRPS33/MRPS25/UBA52/RPS8/MRPS27/RPS11/RPS3A/RPS6/RPSA/RPS17/RPS2/ISG15/RPS20/RPS29/RPS16/RPS10/RPS4Y1"
"26","CC","GO:0042788","polysomal ribosome",16,-0.70945689327763,-2.4707019589313,1.31510737201598e-05,0.00244850998333443,0.00225895046265459,782,"tags=94%, list=30%, signal=66%","RPL36/RPS23/RPL24/RPL18A/EIF3H/RPL7A/RPL39/RPS21/RPL36A/RPL31/RPL38/RPL10A/PNPT1/RPS29/RPL6"
"27","MF","GO:0051787","misfolded protein binding",12,0.76489995344772,2.2628459399578,1.38150457109795e-05,0.00244850998333443,0.00225895046265459,117,"tags=58%, list=4%, signal=56%","HSPA1A/HSPA5/RHBDD2/DNAJB9/DNAJC3/SDF2L1/HSPA13"
"28","BP","GO:0060395","SMAD protein signal transduction",8,0.84227728787675,2.16059348471198,1.39772231464555e-05,0.00244850998333443,0.00225895046265459,153,"tags=62%, list=6%, signal=59%","FOS/SMAD7/JUN/TOB1/VIM"
"29","BP","GO:0030968","endoplasmic reticulum unfolded protein response",27,0.62568569013883,2.43703242596851,2.10824887847481e-05,0.00356584853410998,0.00328978654394309,223,"tags=44%, list=8%, signal=41%","PPP1R15A/DDIT3/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/BFAR/ERN1/PARP16/SELENOS/ERLEC1"
"30","BP","GO:0035967","cellular response to topologically incorrect protein",45,0.52811939347655,2.34833969525443,3.33605264009828e-05,0.00545444606656069,0.00503217203501141,223,"tags=33%, list=8%, signal=31%","PPP1R15A/HSPA1A/DDIT3/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/SDF2L1/HSPA13/BFAR/ERN1/PARP16/SELENOS/ERLEC1"
"31","BP","GO:0043207","response to external biotic stimulus",266,-0.266812442577721,-1.89156564327399,3.60682174076676e-05,0.00552858144951905,0.005100567981433,146,"tags=12%, list=6%, signal=13%","ISG15/CARD16/KLRK1/BST2/NPC2/DTX3L/DDX60/RPL13A/NLRC5/IFI6/TP53/TRIM56/IFI35/RTP4/GBP3/PARP14/TRIM21/PARP9/TRIM22/GBP2/ALPK1/IRF1/IFIT2/IFIT3/IFI44L/BAIAP2L1/GBP4/GBP1/STAT1/HLA-G/GBP5/CXCL8/IL1B"
"32","BP","GO:0051707","response to other organism",266,-0.266812442577721,-1.89156564327399,3.60682174076676e-05,0.00552858144951905,0.005100567981433,146,"tags=12%, list=6%, signal=13%","ISG15/CARD16/KLRK1/BST2/NPC2/DTX3L/DDX60/RPL13A/NLRC5/IFI6/TP53/TRIM56/IFI35/RTP4/GBP3/PARP14/TRIM21/PARP9/TRIM22/GBP2/ALPK1/IRF1/IFIT2/IFIT3/IFI44L/BAIAP2L1/GBP4/GBP1/STAT1/HLA-G/GBP5/CXCL8/IL1B"
"33","BP","GO:0032720","negative regulation of tumor necrosis factor production",9,0.799492755206302,2.16054247295487,4.29163506743069e-05,0.00584735277937431,0.00539466057160366,250,"tags=67%, list=9%, signal=61%","VSIR/TNFAIP3/ARRB2/SELENOS/NFKBIL1/RARA"
"34","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production",9,0.799492755206302,2.16054247295487,4.29163506743069e-05,0.00584735277937431,0.00539466057160366,250,"tags=67%, list=9%, signal=61%","VSIR/TNFAIP3/ARRB2/SELENOS/NFKBIL1/RARA"
"35","CC","GO:0034663","endoplasmic reticulum chaperone complex",8,0.824704104558758,2.11551509315494,4.10937227944284e-05,0.00584735277937431,0.00539466057160366,262,"tags=88%, list=10%, signal=79%","HSPA5/SDF2L1/P4HB/HYOU1/HSP90B1/PPIB/PDIA6"
"36","CC","GO:0005783","endoplasmic reticulum",363,0.272084296509656,1.76878122192623,4.13939026213725e-05,0.00584735277937431,0.00539466057160366,633,"tags=33%, list=24%, signal=29%","FOS/PPP1R15A/HSPA1A/EMC9/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/MANF/AGTRAP/DNAJC3/DNAJB2/RHOG/ALOX5AP/SDF2L1/TMBIM1/PDIA4/SEC11C/SSR3/HSPA13/DHRS3/PLP2/SEC24D/PDE9A/BFAR/TXNDC11/ANTXR2/P4HB/TMED10/PIGS/SURF4/TMEM214/CAPN2/KDELR1/UBC/HYOU1/ERN1/PARP16/SEC61A1/ZFAND2A/MGST2/PACS2/TRAM1/SELENOS/SEC61G/SLC39A7/HSP90B1/ERLEC1/TMF1/ATG9A/BNIP3/PPIB/PDIA6/MCTP1/COL18A1/SPCS3/SEC61B/PKM/NDFIP1/UBE2J1/ATP2A3/HM13/TMED9/SQSTM1/HK2/SARAF/MAPK3/PLIN2/P4HA1/TMEM39A/MIA2/RETREG1/MOSPD3/TMEM129/RAC2/ZFAND2B/ARCN1/CREB3/SYVN1/RNASET2/TMC6/RPL36AL/SPCS2/PREB/MYDGF/STX5/MBOAT7/NUCB2/LPCAT4/GALNT1/CD4/FDFT1/UFSP2/DDRGK1/CALR/MAP2K2/CNIH4/STT3B/UBA5/CANX/TECR/TEX264/OSBP/SLC35B1/DAD1/COPZ1/DNAJB11/CISD2/DEGS1/BNIP3L/SHISA5/VAPB/RNF145/SRPRA/CLEC2D/HLA-E/PGAP2/TMEM41B/PLOD3"
"37","BP","GO:0045088","regulation of innate immune response",52,-0.453135251155143,-2.25092422124246,4.90750836837915e-05,0.00622679022461228,0.00574472260863956,568,"tags=52%, list=21%, signal=42%","ZNFX1/PARP1/IFI16/SAMHD1/BIRC3/ADAR/SOCS1/PRKDC/PYHIN1/ERAP1/TRIM5/TXK/NMI/BANF1/STAT2/TRAFD1/ISG15/KLRK1/NLRC5/TRIM56/IFI35/PARP14/TRIM21/PARP9/IRF1/HLA-G/GBP5"
"38","BP","GO:0042254","ribosome biogenesis",78,-0.398560720560919,-2.18723115452328,4.95096470458469e-05,0.00622679022461228,0.00574472260863956,535,"tags=47%, list=20%, signal=39%","RPS7/RPL23A/C1QBP/ESF1/RPL7/FBL/NOP53/NSA2/NOP56/BOP1/PPAN/PRKDC/FASTKD2/METTL15/RPS8/WDR75/TENT4B/NHP2/RPS6/RPL5/RPL38/RPL27/MDN1/RPL10A/NOLC1/NOP16/RPSA/WDR3/HEATR1/RPS17/UTP25/WDR12/DDX10/DCAF13/GNL3L/RPS16/RPL6"
"39","BP","GO:0009607","response to biotic stimulus",272,-0.25765929444594,-1.8272287564074,4.91720612605766e-05,0.00622679022461228,0.00574472260863956,146,"tags=12%, list=6%, signal=13%","ISG15/CARD16/KLRK1/BST2/NPC2/DTX3L/DDX60/RPL13A/NLRC5/IFI6/TP53/TRIM56/IFI35/RTP4/GBP3/PARP14/TRIM21/PARP9/TRIM22/GBP2/ALPK1/IRF1/IFIT2/IFIT3/IFI44L/BAIAP2L1/GBP4/GBP1/STAT1/HLA-G/GBP5/CXCL8/IL1B"
"40","CC","GO:0005788","endoplasmic reticulum lumen",41,0.522446980061689,2.28465062532787,7.4062255901275e-05,0.00886037476087205,0.00817441946391736,652,"tags=59%, list=25%, signal=45%","HSPA5/DNAJB9/MANF/DNAJC3/SDF2L1/PDIA4/P4HB/HYOU1/HSP90B1/ERLEC1/PPIB/PDIA6/COL18A1/MAPK3/P4HA1/RNASET2/MYDGF/CD4/CALR/CANX/DNAJB11/SHISA5/PLOD3/TOR1A"
"41","BP","GO:0071364","cellular response to epidermal growth factor stimulus",7,0.837339894786295,2.06382578469556,7.25378596002175e-05,0.00886037476087205,0.00817441946391736,8,"tags=29%, list=0%, signal=29%","FOS/GAREM1"
"42","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress",22,0.641044201756901,2.33455594114068,7.6126340550825e-05,0.00889046905718563,0.0082021839104761,503,"tags=59%, list=19%, signal=48%","PPP1R15A/HSPA1A/HSPA5/XBP1/HERPUD1/DNAJB9/BFAR/HYOU1/SELENOS/CREB3/SYVN1/DDRGK1/SGTA"
"43","BP","GO:0042273","ribosomal large subunit biogenesis",23,-0.617965435789971,-2.45673866937731,9.21627439731031e-05,0.0105129827718156,0.00969908534492951,526,"tags=83%, list=20%, signal=67%","RPL24/RPL35A/RPL35/RPL7A/RPL23A/RPL7/NOP53/NSA2/BOP1/PPAN/FASTKD2/NHP2/RPL5/RPL38/MDN1/RPL10A/NOP16/WDR12/RPL6"
"44","BP","GO:0000027","ribosomal large subunit assembly",10,-0.78174595752638,-2.29078993530807,9.43466043088289e-05,0.0105175021394274,0.00970325483070946,526,"tags=90%, list=20%, signal=72%","RPL23A/NOP53/BOP1/PPAN/FASTKD2/RPL5/RPL38/MDN1/RPL6"
"45","MF","GO:0005198","structural molecule activity",125,-0.321799908445748,-1.95568533157423,0.000125595367185157,0.0134980847387199,0.0124530857431744,735,"tags=54%, list=28%, signal=41%","FAU/RPL36/RPS23/RPL9/RPL24/RPL35A/RPL18A/RPL35/RPS5/RPS3/RPS27/RPS24/RPL7A/RPL39/RPS14/RPS25/RPL13/RPS21/ACTR2/ACTG1/RPL36A/RPL34/RPS27A/RPS7/RPL23A/EIF3A/RPL31/MRPS33/RPL3/RPL7/MRPS25/UBA52/CLTC/SNTB1/RPL21/RPL17/RPL22/RPS8/RPL37/SEH1L/ERC1/RPS11/RPS3A/RPL15/RPLP2/RPS6/RPL5/RPL38/RPL27/RPL10A/RPSA/FBLN5/RPS17/RPS2/RPL23/ANK3/ISG15/RPS20/RPS29/RPL37A/RPS16/RPL27A/RPL6/RPL4/RPL13A/RPS10/ANK2/RPS4Y1"
"46","CC","GO:0005789","endoplasmic reticulum membrane",233,0.288046127185667,1.75418285686933,0.000126587542911542,0.0134980847387199,0.0124530857431744,633,"tags=36%, list=24%, signal=30%","PPP1R15A/EMC9/HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/AGTRAP/DNAJB2/RHOG/ALOX5AP/SEC11C/SSR3/DHRS3/PLP2/SEC24D/BFAR/TXNDC11/ANTXR2/TMED10/PIGS/SURF4/TMEM214/KDELR1/UBC/ERN1/PARP16/SEC61A1/MGST2/TRAM1/SELENOS/SEC61G/SLC39A7/HSP90B1/ATG9A/PDIA6/MCTP1/SPCS3/SEC61B/UBE2J1/ATP2A3/HM13/TMED9/SARAF/TMEM39A/MIA2/RETREG1/MOSPD3/TMEM129/RAC2/ZFAND2B/ARCN1/CREB3/SYVN1/TMC6/SPCS2/PREB/STX5/MBOAT7/LPCAT4/GALNT1/CD4/FDFT1/DDRGK1/CALR/CNIH4/STT3B/UBA5/CANX/TECR/TEX264/OSBP/SLC35B1/DAD1/COPZ1/CISD2/DEGS1/SHISA5/VAPB/RNF145/SRPRA/HLA-E/PGAP2/TMEM41B/PLOD3"
"47","MF","GO:0140416","transcription regulator inhibitor activity",6,0.838501195182974,1.96930012008535,0.000139742365260346,0.0145837510979148,0.0134547016406322,125,"tags=67%, list=5%, signal=64%","SMAD7/HSPA1A/DDIT3/DNAJB1"
"48","BP","GO:0071347","cellular response to interleukin-1",20,-0.621864840663378,-2.31127975828207,0.000144271895833463,0.0146251850398579,0.0134929278365469,101,"tags=30%, list=4%, signal=29%","RPS6KA5/GBP3/GBP2/GBP1/CXCL8/IL1B"
"49","BP","GO:0008219","cell death",425,0.249504736968467,1.65062118360244,0.000146102765943535,0.0146251850398579,0.0134929278365469,420,"tags=22%, list=16%, signal=22%","MTRNR2L12/FOS/PPP1R15A/HSPA1A/TSC22D3/DDIT3/ADAM8/CSNK2A2/JUN/CSRNP1/HSPA5/XBP1/HERPUD1/SOCS3/ENO2/ANXA1/MAZ/PRR7/BBC3/DDAH2/CDKN2D/DNAJC3/CD5/THRA/SDF2L1/TMBIM1/GPI/VEGFA/TNFAIP3/CEBPB/SMPD1/BFAR/P4HB/NSMF/ITM2C/PLEKHF1/TMEM214/CAPN2/KDELR1/CBX4/HYOU1/ERN1/PARP16/ACTN1/PACS2/EMP3/CRIP1/ARRB2/CD27/SELENOS/UBE2M/HSP90B1/EVI2B/ING2/ARF4/GPR65/TMF1/TRAF5/PTTG1IP/ATG9A/ELK1/RARA/RASSF7/GAPDH/BNIP3/TFPT/GZMA/EGLN1/PKM/ATP2A3/BAD/ADORA2A/SQSTM1/HK2/HMGB2/MAPK3/AXIN1/CCND2/RETREG1/BLOC1S2/MTFP1/IL7R/TNFRSF10D/PPP1R13L/CREB3/SYVN1/CCNL1/DAP/MYDGF/ANP32E/SMNDC1/RELA/CD44"
"50","BP","GO:0019221","cytokine-mediated signaling pathway",91,-0.363513673962048,-2.061305004071,0.000160918992772618,0.0157861531909939,0.0145640157879892,281,"tags=23%, list=11%, signal=21%","STAT2/TRIM44/CD74/SOS1/CASP4/OAS2/JAK2/ISG15/CARD16/RPS6KA5/NLRC5/TP53/TRIM56/PARP14/PARP9/IRF1/FAS/TNFSF13B/STAT1/CXCL8/IL1B"
"51","BP","GO:0036503","ERAD pathway",40,0.5152573975108,2.23277768642968,0.0001721434864575,0.016556152962236,0.0152744034732877,782,"tags=65%, list=30%, signal=47%","HSPA5/RHBDD2/XBP1/HERPUD1/DNAJB9/DNAJB2/SDF2L1/SELENOS/HSP90B1/ERLEC1/SEC61B/UBE2J1/HM13/TMEM129/SYVN1/TMUB1/SGTA/SGTB/CALR/STT3B/CANX/TOR1A/RNF5/ANKZF1/UBE4A/DERL2"
"52","BP","GO:0006955","immune response",327,-0.234270720510753,-1.69152419398974,0.000180230684713853,0.0170006059331048,0.0156844476434181,106,"tags=15%, list=4%, signal=17%","PSMB4/TAPBP/CTSS/CD74/GSDMD/SOS1/CASP4/AHCY/TRAFD1/OAS2/JAK2/PHPT1/ERAP2/LY75/ICOS/ISG15/KLRK1/BST2/DTX3L/IL32/PSMB10/DDX60/RPL13A/CD38/NLRC5/IFI6/TP53/TRIM56/IFI35/GBP3/PARP14/TRIM21/PARP9/TRIM22/GBP2/ALPK1/IRF1/CTSL/FAS/IFIT2/IFIT3/IFI44L/TNFSF13B/GBP4/GBP1/STAT1/HLA-G/GBP5/CXCL8/IL1B"
