"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"31","hsa04630","JAK-STAT signaling pathway",24,-0.519002859597012,-1.89817630894719,0.00189686126870332,0.0129720835150034,0.00824442249215706,857,"tags=71%, list=32%, signal=48%","6773/5293/3572/10379/2033/3454/9063/5290/3561/2885/3716/6774/8651/1387/3717/6654/6772"
"32","hsa03008","Ribosome biogenesis in eukaryotes",34,0.418921798116389,1.96134721630693,0.0020975349723285,0.0138961691916763,0.0088317261992779,669,"tags=62%, list=25%, signal=47%","51367/27341/55651/55131/25996/92856/23195/54433/3692/10557/5901/29107/134430/84916/10775/55813/29102/10528/1736/10885/51096"
"33","hsa04146","Peroxisome",15,0.573654751810924,2.03969464450154,0.0027112230094032,0.0166263216982081,0.0105668777426546,446,"tags=60%, list=17%, signal=50%","23305/10901/5052/10654/25824/2053/6647/6342/30"
"34","hsa01212","Fatty acid metabolism",14,0.578885384766499,2.00013996505526,0.00274491160111926,0.0166263216982081,0.0105668777426546,573,"tags=57%, list=22%, signal=45%","23305/38/5538/64834/31/6342/30/3033"
"35","hsa03010","Ribosome",56,0.323732831170195,1.70738971443799,0.00269557928253123,0.0166263216982081,0.0105668777426546,1216,"tags=82%, list=46%, signal=45%","6150/51073/6182/29088/79590/6204/6171/51081/51373/54460/100529239/6235/11222/6175/6183/51264/10573/25873/6169/6194/6128/6164/6122/6139/55052/3921/6136/6222/9801/6173/64981/64983/29074/9553/6158/9045/6124/6157/6138/6232/54948/6234/6227/4736/64963/6170"
"36","hsa01232","Nucleotide metabolism",27,0.444436876371688,1.91275850385432,0.00282842667955185,0.0166562904462498,0.010585924414697,806,"tags=67%, list=30%, signal=47%","4830/7378/3614/4831/4860/353/79077/115024/1841/8623/1854/1503/158/3704/4832/4833/132/3615"
"37","hsa04062","Chemokine signaling pathway",30,-0.485669431982956,-1.91821153635998,0.00307704657793118,0.0176306452573354,0.0112051767276014,857,"tags=60%, list=32%, signal=41%","6773/5293/23533/4792/5290/6093/2885/156/4790/5604/5335/6774/54331/3717/5906/1399/6654/6772"
"38","hsa04662","B cell receptor signaling pathway",20,-0.550043044258266,-1.92247564719635,0.00404803928255832,0.0225837981026938,0.014353158674999,742,"tags=65%, list=28%, signal=47%","4792/5534/4773/5290/2885/4790/5533/5604/3635/4772/10892/6654/2353"
"39","hsa05034","Alcoholism",21,-0.528512061937347,-1.87812610147115,0.00450887801297832,0.0238970534687851,0.0151877996226638,330,"tags=43%, list=12%, signal=38%","814/5604/51564/1385/2778/54331/5500/6654/5569"
"40","hsa01100","Metabolic pathways",278,0.196996058214874,1.41940491886855,0.00442995567244771,0.0238970534687851,0.0151877996226638,853,"tags=48%, list=32%, signal=37%","873/2948/23305/38/4942/10901/231/4830/7378/5538/2653/51074/64834/4259/2584/79814/5833/51477/2882/3614/95/4831/10400/6723/326625/10026/55556/4860/516/10654/31/471/10965/80142/117145/4522/2530/79053/56954/4708/4953/353/55967/22934/79077/115024/6307/533/29071/54205/23545/4696/54981/2053/1841/2639/515/6342/4707/8623/1854/5373/4144/587/1503/2224/4726/30/55256/10195/5162/27089/3419/6472/158/10007/3028/283871/4706/4713/51071/521/9551/1537/3033/3704/4709/4700/8803/26229/6391/1312/2592/2806/25796/4711/5050/2356/51809/10476/9114/56052/3073/1345/8992/10063/47/126792/3029/55748/4832/6888/6185/4833/132/4695/513/7388/3615/191/7372/4697/54965/4723/2222/5631/2937/9377/10975/2593/7390/8818/518/514"
"41","hsa05165","Human papillomavirus infection",70,-0.362321524227384,-1.74907810198532,0.00506180259903606,0.0261732231950157,0.0166344218915691,414,"tags=27%, list=16%, signal=24%","3716/4790/3133/5604/4853/1385/3955/2778/3516/1387/836/9636/5315/6654/5734/355/3659/7422/6772"
"42","hsa00051","Fructose and mannose metabolism",13,-0.6023113178497,-1.85482960368156,0.00599993011018392,0.0302853615085474,0.0192478960928206,197,"tags=62%, list=7%, signal=57%","4351/5209/3098/5214/7167/5210/3099/230"
"43","hsa04068","FoxO signaling pathway",33,-0.446922309562926,-1.79276581781215,0.00617523856942326,0.0304453622492495,0.0193495847462956,864,"tags=64%, list=33%, signal=43%","4193/5293/369/2033/5290/7040/6789/604/2885/4089/7048/4616/5604/1454/6774/1387/6648/901/7874/6654/664"
"44","hsa01200","Carbon metabolism",34,-0.437274132405296,-1.76343006039692,0.00747686384155253,0.0360248894183895,0.0228956596104958,325,"tags=35%, list=12%, signal=31%","2597/5223/2821/3098/5315/5214/7167/5230/2023/3099/230/2026"
"45","hsa04725","Cholinergic synapse",14,-0.579767595899654,-1.83421804245554,0.00779407090974507,0.0367187340636879,0.0233366333671899,855,"tags=79%, list=32%, signal=54%","5293/23533/5290/817/2534/814/5604/1385/54331/3717/2353"
"46","hsa00983","Drug metabolism - other enzymes",17,0.497669324985718,1.83584625672478,0.00928387227056026,0.0410037691949745,0.0260599923384148,115,"tags=35%, list=4%, signal=34%","2948/4830/7378/4259/3614/4831"
"47","hsa04625","C-type lectin receptor signaling pathway",28,-0.464967845485622,-1.79366600413295,0.00920686497464559,0.0410037691949745,0.0260599923384148,864,"tags=64%, list=33%, signal=44%","4193/6773/5293/10379/4792/5534/4773/5290/4046/1540/5971/4790/5533/4772/4791/10892/3659/6772"
"48","hsa01230","Biosynthesis of amino acids",22,-0.493831966732614,-1.76695886352868,0.00897169999995814,0.0410037691949745,0.0260599923384148,325,"tags=41%, list=12%, signal=36%","2597/5223/5315/5214/7167/5230/2023/230/2026"
"49","hsa05415","Diabetic cardiomyopathy",58,0.301007583857361,1.61229689861378,0.00972328644539681,0.0420680964576352,0.0267364267456669,978,"tags=67%, list=37%, signal=43%","1535/10105/516/4708/55967/4696/515/4707/4726/5162/27089/4706/4713/1537/5499/4709/4700/6391/4711/10476/1345/4695/513/293/7388/4697/4723/9377/10975/142/518/514/517/4701/1337/29796/4715/126328/1340"
"50","hsa04713","Circadian entrainment",10,-0.634097946302347,-1.79151842178264,0.0112724628877502,0.047795242644061,0.0303763210448848,257,"tags=50%, list=10%, signal=45%","1385/2778/54331/2353/5187"
"51","hsa04020","Calcium signaling pathway",23,-0.47643332765265,-1.72750417672118,0.0117683010933547,0.0489192123880628,0.0310906612992653,382,"tags=43%, list=14%, signal=38%","5533/814/5335/2778/4772/3707/401152/7423/952/7422"
