"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"18","hsa05169","Epstein-Barr virus infection",41,0.50909336434813,2.18625146120102,0.000178962032789795,0.00144943184140392,0.00116087218419078,21,"tags=20%, list=2%, signal=20%","3127/3123/3122/916/3115/3119/3113/917"
"19","hsa04933","AGE-RAGE signaling pathway in diabetic complications",11,-0.73469188282794,-2.12404859863024,0.000228544925475893,0.00165995787977228,0.00132948571606475,139,"tags=64%, list=14%, signal=56%","4088/5292/23236/7422/7423/6772/3383"
"20","hsa05164","Influenza A",28,0.573943262704765,2.22855781632132,0.000325252924855521,0.00224424518150309,0.00179745037420156,16,"tags=21%, list=2%, signal=22%","3127/3123/3122/3115/3119/3113"
"21","hsa00010","Glycolysis / Gluconeogenesis",14,-0.670972636074782,-2.08623320326606,0.000382389427932788,0.00251284481212975,0.00201257593648836,285,"tags=86%, list=28%, signal=63%","2597/5211/5214/3939/2821/5230/5315/2026/230/5236/7167/2023"
"22","hsa05321","Inflammatory bowel disease",13,0.711562293226494,2.16445542261485,0.000498376920941608,0.00312618250408827,0.00250380749755353,16,"tags=46%, list=2%, signal=46%","3127/3123/3122/3115/3119/3113"
"23","hsa01200","Carbon metabolism",12,-0.674899699871321,-2.01386340322757,0.000670806782142219,0.00402484069285331,0.00322355661899007,285,"tags=83%, list=28%, signal=61%","2597/5211/5214/2821/5230/5315/2026/230/7167/2023"
"24","hsa05167","Kaposi sarcoma-associated herpesvirus infection",34,-0.489109066049652,-1.93313400715739,0.0009773525961254,0.00561977742772105,0.00450096590320908,58,"tags=21%, list=6%, signal=20%","2353/6850/6932/7422/6772/3383/3135"
"25","hsa05168","Herpes simplex virus 1 infection",35,0.495018795418916,2.05885771431944,0.00154722444410723,0.00854067893147188,0.00684036070026352,16,"tags=17%, list=2%, signal=17%","3127/3123/3122/3115/3119/3113"
"26","hsa01230","Biosynthesis of amino acids",11,-0.668863294402731,-1.93373327834091,0.00211374094065518,0.0112190865311698,0.00898553841169206,285,"tags=82%, list=28%, signal=60%","2597/5211/5214/5230/5315/2026/230/7167/2023"
"27","hsa04660","T cell receptor signaling pathway",22,0.540734281649529,1.95408098551988,0.00347020464700478,0.0177366015291356,0.01420551609885,36,"tags=23%, list=4%, signal=22%","926/916/917/925/5521"
"28","hsa04066","HIF-1 signaling pathway",23,-0.531127804330838,-1.889410438615,0.00411882266409061,0.0202999117015895,0.0162585105161472,196,"tags=52%, list=19%, signal=43%","5214/3091/3939/5230/54583/2026/230/3480/5209/5163/2023/7422"
